0,0.998789,367,226,367,226
1,0.998854,367,226,367.001,225.999
2,0.990771,366,226,366.985,226
3,0.990839,366,226,366.919,225.996
4,0.990564,366,226,366.844,225.996
5,0.990546,366,226,366.753,225.982
6,0.990796,366,226,366.623,225.99
7,0.990915,366,226,366.488,226.006
8,0.990941,367,226,366.512,225.998
9,0.991464,367,226,366.696,225.996
10,0.991759,367,226,366.735,225.995
11,0.991925,367,226,366.755,225.993
12,0.992099,367,226,366.76,225.991
13,0.991529,367,226,366.794,226
14,0.991279,367,226,366.845,225.99
15,0.99147,367,226,366.877,225.985
16,0.991567,367,226,366.9,225.975
17,0.992067,367,226,366.927,225.963
18,0.992464,367,226,366.959,225.961
19,0.992209,367,226,366.985,225.954
20,0.991751,367,226,366.993,225.966
21,0.991591,367,226,367.002,225.981
22,0.990782,366,226,366.829,226.011
23,0.991033,366,226,366.531,226.026
24,0.990847,366,226,366.426,226.042
25,0.990788,366,226,366.32,226.03
26,0.990893,366,226,366.21,226.014
27,0.990612,366,226,366.135,226.011
28,0.990659,366,226,366.072,226.015
29,0.990672,366,226,366.026,225.986
30,0.990755,366,226,365.961,225.995
31,0.990126,366,226,365.911,225.999
32,0.990349,366,226,365.884,226.014
33,0.990005,366,226,365.867,226.016
34,0.989625,366,226,365.828,226.013
35,0.98964,366,226,365.79,226.017
36,0.989111,365,226,365.62,225.987
37,0.989204,365,226,365.278,225.992
38,0.989635,365,226,365.162,226.008
39,0.988754,365,226,365.039,226.021
40,0.988841,365,226,364.958,226.005
41,0.988705,365,226,364.907,226.011
42,0.989101,365,226,364.847,226.011
43,0.988188,365,226,364.809,226.004
44,0.988167,365,226,364.798,225.995
45,0.988036,364,226,364.623,225.998
46,0.988427,364,226,364.286,226.006
47,0.987993,364,226,364.12,226.014
48,0.987641,364,226,364.023,226.007
49,0.987332,364,226,363.918,226.006
50,0.987297,364,226,363.847,226.006
51,0.987589,363,226,363.622,225.994
52,0.987527,363,226,363.243,225.983
53,0.987471,363,226,363.083,225.999
54,0.987124,363,226,362.964,225.997
55,0.987427,363,226,362.868,226.009
56,0.987437,363,226,362.781,226.009
57,0.987602,363,226,362.705,225.998
58,0.987474,362,226,362.497,225.99
59,0.986847,362,226,362.15,226.005
60,0.98741,362,226,361.998,225.996
61,0.987451,362,226,361.872,225.984
62,0.987424,362,226,361.783,226.02
63,0.986904,362,226,361.697,226.006
64,0.987403,361,226,361.446,226.026
65,0.987336,361,226,361.082,226.038
66,0.987598,361,226,360.903,226.035
67,0.986951,361,226,360.789,226.015
68,0.98725,361,226,360.673,226.026
69,0.986998,361,226,360.589,226.021
70,0.986666,361,226,360.527,226.018
71,0.986709,361,226,360.481,226.045
72,0.986298,361,226,360.438,226.04
73,0.986557,361,226,360.448,226.017
74,0.986217,360,226,360.287,226.014
75,0.986243,360,226,359.956,226.014
76,0.985979,360,226,359.849,226.009
77,0.986168,360,226,359.763,226.027
78,0.98608,360,226,359.706,226.032
79,0.985959,360,226,359.675,226.029
80,0.985181,360,226,359.626,226.044
81,0.985963,360,226,359.584,226.044
82,0.985524,360,226,359.587,226.027
83,0.985399,360,226,359.579,226.016
84,0.985343,360,226,359.581,226.009
85,0.98534,359,226,359.412,226.005
86,0.985164,359,226,359.105,226.029
87,0.984815,359,226,358.997,226.018
88,0.984856,359,226,358.907,226.021
89,0.984805,359,226,358.85,226.011
90,0.984588,359,226,358.783,225.986
91,0.98449,359,226,358.737,225.992
92,0.984373,359,226,358.694,225.993
93,0.984165,359,226,358.645,225.998
94,0.98414,359,226,358.63,226.005
95,0.983946,359,226,358.609,225.991
96,0.983471,359,226,358.638,225.97
97,0.983756,358,226,358.478,225.985
98,0.983602,358,226,358.173,226.013
99,0.98327,358,226,358.062,226.013
100,0.982414,358,226,357.971,225.998
101,0.98274,358,226,357.891,225.99
102,0.982844,358,226,357.828,225.997
103,0.982568,358,226,357.779,225.997
104,0.982414,358,226,357.733,226.006
105,0.982563,358,226,357.72,226.013
106,0.982284,357,226,357.524,226.006
